chunk_60_id,term_str,n
1,xkina'ojij,1
1,xkitzijoj,1
1,xma,1
1,xmukane,1
1,xna'ojixik,1
1,xpe,1
1,xpiyakok,1
1,xq'alaj,2
1,xukutaxik,1
1,xul,1
1,y,1
1,yakalik,1
2,alom,5
2,are,1
2,at,3
2,b'a,1
2,b'alam,2
2,b'e,1
2,b'it,1
2,b'itol,3
2,ch'a,1
2,ch'ipikaqulja,2
2,ch'ob'ol,1
2,ch'utichikop,1
2,ch'utitz'ikin,1
2,chajal,3
2,chawaxoq,1
2,che',1
2,chi,5
2,chib'ij,1
2,chijamataj,1
2,chik,6
2,chik'am,1
2,chik'oje',1
2,chikop,1
2,chilolinik,1
2,chipatanij,1
2,chiqab'an,1
2,chitz'ininik,1
2,chiwinaqir,2
2,chujutaq,1
2,chupan,1
2,chuq'ab',1
2,chuwi',1
2,chuxik,1
2,chuxoq,1
2,ib'inib'al,1
2,ichakab'al,1
2,ichuch,1
2,ik'uxun,1
2,ipatan,1
2,iqajaw,1
2,iti'o'jil,1
2,iwarab'al,1
2,iwecha',1
2,ix,3
2,iyakalib'al,1
2,ja',3
2,jalajoj,1
2,jujunal,1
2,juraqan,2
2,jusuk',2
2,jusuk'u,1
2,juyub',6
2,k'a,2
2,k'a'm,2
2,k'ajolom,5
2,k'anti',1
2,k'echelaj,2
2,k'iche'laj,1
2,k'im,1
2,k'o,2
2,k'oleje',1
2,k'u,3
2,k'ut,17
2,k'ute,1
2,kacha',1
2,kaj,4
2,kajb'it,1
2,kajkaj,1
2,kajtz'aq,1
2,katk'oje',1
2,katwar,1
2,ke'ucha'xik,1
2,kej,7
2,keje,3
2,keje',3
2,kek'aralajik,1
2,kewachelajik,1
2,kewojonik,1
2,kib',1
2,kib'anoj,1
2,kib'il,1
2,kich'ab'al,1
2,kijujunal,1
2,kinawal,1
2,kipoq'o,1
2,kitzij,1
2,kixch'a'oq,1
2,kixch'awajetaj,1
2,kixch'awoq,1
2,kixcha',1
2,kixjalatajik,1
2,kixk'iritaj,1
2,kixpoq',1
2,kixsik'inoq,1
2,kochoch,2
2,koj,2
2,kojiq'ajarisaj,1
2,kumal,3
2,kumatz,2
2,kyej,1
2,lib'ajchi',1
2,lo,1
2,ma,11
2,mayuy,1
2,mi,1
2,mixatulik,1
2,mixe'uxik,1
2,mixech'awik,1
2,mixixch'awik,1
2,mixutzin,1
2,mixutzinik,2
2,mixyonolikinik,1
2,na,2
2,nab'e,2
2,nay,1
2,nima'q,2
2,nimanel,1
2,nimatz'ikin,1
2,oj,4
2,on,1
2,pa,6
2,pu,1
2,puch,3
2,q'ijilonel,1
2,q'ukumatz,1
2,qab'i',2
2,qab'it,2
2,qaq'ijiloxik,1
2,qatz'aq,2
2,qatzij,1
2,qe,1
2,rachwinaqirik,1
2,raxakaqulja,2
2,re,2
2,ri,15
2,ri',3
2,rochoch,1
2,ronojel,3
2,rumal,4
2,rutzinik,1
2,saq'ul,1
2,saqiroq,1
2,sik'iy,1
2,siwan,2
2,sochoj,1
2,ta,22
2,taj,1
2,tajik,1
2,taq'aj,2
2,te,1
2,tz'aq,1
2,tz'aqol,3
2,tz'ikin,8
2,tzutz,1
2,ub'ana,1
2,ub'e,1
2,ub'ixik,1
2,uchikopil,1
2,uk'isisil,1
2,uk'u'x,5
2,ulaq'el,1
2,ulew,11
2,una'ojixik,2
2,upachajil,1
2,upupuje'ik,1
2,uq'ala'ib'al,1
2,uq'ijilab'al,1
2,utz,3
2,uwach,2
2,uwarab'al,1
2,uwinaqil,1
2,uwinaqirik,3
2,uxe',1
2,uyakalib'al,1
2,wa,1
2,waral,1
2,wi,17
2,winaq,3
2,winaqiroq,1
2,xa,13
2,xb'inije'ik,1
2,xch'ob'och'ox,1
2,xcha',1
2,xchutzinik,1
2,xe'ucha'xik,2
2,xe'uchax,2
2,xe'uchaxik,3
2,xech'awik,1
2,xecha,1
2,xecha',4
2,xek'oje',1
2,xepixab'axik,1
2,xiwech,1
2,xk'oje',1
2,xk'olo,2
2,xk'utunije'ik,1
2,xki'kot,1
2,xkib'ano,1
2,xkib'isoj,1
2,xkich'ik,1
2,xkino'jij,4
2,xkisipaj,1
2,xkita',1
2,xkitzijoj,1
2,xkoq'ib'ej,1
2,xqajal,1
2,xtape,1
2,xuk'amo,1
2,xutzin,1
2,xutzinik,1
2,xutzininaqa,1
2,xuxik,1
2,xuya'o,1
2,xwachinik,1
2,xwinaqir,1
2,xwinaqirik,2
2,ya',1
3,ajb'it,5
3,ajch'ut,1
3,ajk'uwa'l,1
3,ajnim,1
3,ajq'ij,3
3,ajq'ol,1
3,ajraxalaq,1
3,ajraxatzel,1
3,ajtoltekat,1
3,ajtz'alam,1
3,ajtz'aq,3
3,ajtz'ite',1
3,ajxob',1
3,ajyamanik,1
3,alom,2
3,anom,1
3,apanoq,1
3,aq,1
3,are,5
3,at,4
3,ati't,2
3,b'anataj,1
3,b'enaq,1
3,b'i,1
3,b'it,4
3,b'itol,2
3,cha',1
3,chab'ij,1
3,chajawaxik,1
3,chawaxoq,2
3,che,1
3,che',1
3,chel,1
3,chi,17
3,chi'umar,1
3,chi'umarik,1
3,chib'anatajik,1
3,chib'inik,1
3,chich'aw,1
3,chik,10
3,chik'otox,1
3,chik'utun,1
3,chikop,1
3,chimala',1
3,chimuqun,1
3,chinawachir,1
3,chipoq'otajik,1
3,chiq'ajaj,1
3,chiqawinaqb'itoj,1
3,chiqawinaqtz'aqoj,1
3,chiyojomanik,1
3,chuk'ulu,2
3,churiqo,1
3,chutzin,1
3,chuwach,3
3,chuxo,1
3,chuxoq,1
3,e,3
3,ib'i',1
3,ixim,4
3,iyom,1
3,ja',1
3,jun,3
3,junajpu,4
3,jupacha,2
3,juraqan,1
3,jusuk',1
3,k'a,2
3,k'ajolom,2
3,k'o,3
3,k'u,7
3,k'ut,11
3,kach'awik,1
3,kamul,2
3,kata',1
3,katchokonik,1
3,katok,1
3,kattaqen,1
3,katzijon,1
3,ke,1
3,ke'uchaxik,1
3,kech,2
3,keje,2
3,keje',1
3,ki,1
3,kib',1
3,kib'i',1
3,kib'il,1
3,kib'it,1
3,kich'ab'al,1
3,kiq'ij,1
3,kitij,1
3,kitija,1
3,kitio'jil,1
3,kitz'aq,1
3,kixuchaxik,1
3,kojnab'ax,1
3,kojnab'axtaj,1
3,kojsik'ixoq,1
3,kojsik'ixtaj,1
3,ku'l,1
3,kumal,4
3,lab'e,1
3,lub'anik,1
3,ma,6
3,maja,1
3,mama',2
3,mamom,1
3,mixqatijo,1
3,mixutzinik,1
3,mixyopij,1
3,nab'e,2
3,neb'elik,1
3,nik'wachinel,2
3,nim,1
3,nimachikop,1
3,nimatzis,1
3,pa,2
3,poy,1
3,pu,4
3,puch,7
3,q'ij,6
3,q'ijilab'al,1
3,q'ijiloy,1
3,q'o'l,3
3,q'ukumatz,1
3,qab'ana',1
3,qab'ij,1
3,qab'it,1
3,qamam,1
3,qanab'axik,1
3,qaq'ala'ixik,1
3,qaq'ijiloxik,1
3,qasik'ixik,1
3,qati't,1
3,qatija',1
3,qatoq'exik,1
3,qatz'aq,1
3,qawachlab'eq,1
3,qaxikin,1
3,qe,2
3,qech,2
3,qi,1
3,raqan,1
3,rati't,4
3,rawexik,1
3,re,2
3,rech,2
3,ri,13
3,ri',2
3,rij,1
3,ruk',1
3,rumal,2
3,saq,2
3,saqiroq,2
3,sik'iy,1
3,ta,20
3,taj,2
3,te,2
3,tepew,1
3,tija,1
3,tz'aq,2
3,tz'aqol,2
3,tz'ite',4
3,tzij,1
3,tzub'ulik,1
3,tzuqul,3
3,ub'anik,2
3,ub'i',2
3,ub'itaxik,1
3,ub'ixik,1
3,ulew,4
3,una'oj,2
3,uq'ijiloxik,1
3,uq'ijixik,1
3,uqajik,1
3,usaqirik,1
3,uti'ojil,1
3,utijob'exik,1
3,utiw,2
3,utz,1
3,utz'aqik,1
3,uwach,2
3,waral,1
3,we,1
3,wi,12
3,winaq,6
3,wuch',2
3,wulanik,1
3,xa,18
3,xcha',1
3,xe'uchan,1
3,xe'uchaxik,1
3,xech'akataj,1
3,xecha',7
3,xekamisaxik,1
3,xeti'ik,1
3,xkib'ano,1
3,xkib'ij,2
3,xkilo,1
3,xkina'ojij,1
3,xkipatanij,1
3,xkita,1
3,xkitikib'a',1
3,xkiyoj,1
3,xkiyoq',1
3,xma,3
3,xmalik,1
3,xmukane,5
3,xnawachir,1
3,xoq'o'l,1
3,xpiyakok,5
3,xraj,1
3,xrajkitijtob'ej,1
3,xrajpukinuk',1
3,xuk'ulu,1
4,ab'aj,2
4,achij,1
4,ajam,5
4,alay,1
4,amaq'el,2
4,aq'ab'al,1
4,are,7
4,at,1
4,b'a,1
4,b'alam,2
4,b'anol,1
4,b'i,4
4,b'it,1
4,b'itol,3
4,ch'utichikop,1
4,chaqi'j,1
4,che',6
4,chi,14
4,chich'awik,1
4,chik,6
4,chitzijon,1
4,chiwach,1
4,chiwe,1
4,chiwij,1
4,chiya',1
4,chuwach,6
4,chuwi',1
4,chuxik,1
4,chuxoq,1
4,e,3
4,ipoy,1
4,iti'ojil,1
4,iwumal,3
4,ix,2
4,ixoq,2
4,ja,2
4,jab',3
4,jarujpa,1
4,joli,2
4,juk'i,2
4,jupacha,1
4,juraqan,1
4,jusuk',1
4,jutaq'ij,1
4,k'a,1
4,k'ajisab'al,1
4,k'ax,3
4,k'o,1
4,k'u,5
4,k'u'xla'y,1
4,k'ut,12
4,ka',1
4,kaj,5
4,kajb'it,2
4,kajtz'aq,2
4,kak',1
4,kamalotz,1
4,kapich'ipoj,1
4,kaqan,2
4,katk'ix,1
4,kayeyoj,1
4,ke,4
4,kech,4
4,kech'aw,1
4,keje,3
4,kib'aqil,2
4,kib'o'j,3
4,kib'ochil,1
4,kib'utik,1
4,kichuch,1
4,kijolom,1
4,kik'isik,1
4,kik'u'x,1
4,kika',2
4,kikab'chijal,1
4,kikajaw,1
4,kikamisaxik,1
4,kikik'el,1
4,kikomajil,1
4,kilaq,1
4,kimayxik,1
4,kina'oj,1
4,kina'wik,1
4,kiq'ab',2
4,kiq'eb'al,1
4,kiq'utuxik,1
4,kitio'jil,1
4,kitiqowal,1
4,kitz'i',3
4,kiwach,4
4,kiwi',1
4,kixot,2
4,kixwa'ik,1
4,kojch'awik,1
4,kojik'ato,1
4,kojikuxij,1
4,kojitzaq,1
4,kojmuqunik,1
4,kotz,2
4,kumal,1
4,la,2
4,la',2
4,loq',1
4,ma,13
4,maja,2
4,maqajisaj,1
4,mata,1
4,mixixna'wik,1
4,mixojkamik,1
4,na,2
4,na'tal,1
4,nab'e,2
4,nab'ek,1
4,naqi,1
4,nimab'utik,1
4,nimachikop,1
4,nimaq'ol,1
4,oj,1
4,pa,3
4,poy,4
4,pu,5
4,puch,4
4,q'aq',1
4,q'eqal,1
4,q'ijil,1
4,q'ukumatz,1
4,qab'aq,1
4,qache'el,1
4,qachi',2
4,qachuq'ab',1
4,qapatan,1
4,qawa,1
4,qawach,2
4,qe,2
4,ri,15
4,ronojel,3
4,rumal,6
4,saqirik,1
4,sib'aq,1
4,sonol,1
4,ta,11
4,te,1
4,tepew,1
4,tukum,1
4,tz'aqol,3
4,tz'i',1
4,tz'ite',1
4,tzakal,1
4,tzatz,1
4,ub'aq',1
4,ub'i,2
4,ub'i',1
4,uchi',1
4,uk'u'x,4
4,ula,2
4,ulew,4
4,uloq,3
4,usuk'ulikil,1
4,uti'ojil,2
4,utijtob'exik,1
4,utz,1
4,uwab'ab'exik,1
4,uwach,3
4,wa,1
4,wakamik,2
4,waral,1
4,wi,10
4,wi',1
4,winaq,3
4,winaqil,1
4,winaqirisay,1
4,xa,5
4,xajaxik,1
4,xaq,2
4,xb'anik,1
4,xch'aw,1
4,xch'awik,2
4,xcha,1
4,xcha',3
4,xchiqajok',1
4,xchiqake'j,1
4,xchitij,3
4,xe'uxik,2
4,xeb'inik,1
4,xeb'utik,1
4,xech'awik,1
4,xecha',3
4,xechakanik,1
4,xek'ajolanik,1
4,xek'otk'owach,1
4,xekamisax,1
4,xeme'alanik,1
4,xena'w,1
4,xena'wik,1
4,xepaj,1
4,xepe,1
4,xepoq'ik,1
4,xere,1
4,xewinaqtzijonik,1
4,xewinaqwachinik,1
4,xib'an,2
4,xixna'w,1
4,xk'otin,1
4,xk'ut,2
4,xk'utu,2
4,xkib'ij,2
4,xkichowik,1
4,xkina'taj,1
4,xkixqaporoj,1
4,xkixqati',1
4,xkixqati'o,1
4,xmuchulixik,1
4,xna'ojix,1
4,xojiti'o,1
4,xojk'ok'onik,1
4,xok,1
4,xpe,4
4,xq'eq,1
4,xq'equ'marik,1
4,xqajixik,1
4,xqana'o,1
4,xqupin,1
4,xrajokik,1
4,xti'o,1
4,xtikarik,1
4,xtukuwik,1
4,yakal,1
5,ab'aj,1
5,ajam,1
5,ajb'it,2
5,ajpu,2
5,ajtz'aq,2
5,al,3
5,anilab'ik,1
5,aq'ab',1
5,are,12
5,b'i,1
5,b'inib'al,1
5,b'it,1
5,cha',1
5,chakab'al,1
5,che',3
5,chi,14
5,chik,1
5,chik'ase',1
5,chik'utunoq,1
5,chikub'e',1
5,chimalmat,1
5,chipe,1
5,chiq'alajob'oq,1
5,chiqakoj,1
5,chiqatij,1
5,chiqawub'aj,1
5,chirecha'j,1
5,chisaqirik,1
5,chitaninik,1
5,chiwachinik,1
5,chiwinaqir,1
5,chiwinaqirik,1
5,chiwulij,1
5,chiyuch,1
5,chub'ano,1
5,chucha'xik,1
5,chuwach,2
5,chuwi,1
5,chuwi',2
5,chuxoq,4
5,e,5
5,ik',4
5,ik'il,1
5,ik'owen,1
5,in,8
5,ja,2
5,jub'iq',1
5,jujun,1
5,jul,1
5,jule',1
5,julisnab',1
5,jun,5
5,juyub',2
5,k'ajol,1
5,k'ajolab',3
5,k'ax,1
5,k'echelaj,1
5,k'isoq,1
5,k'o,2
5,k'oy,2
5,k'u,7
5,k'ut,14
5,ka'ib',2
5,kab'awil,1
5,kab'raqan,1
5,kacha',1
5,kaj,4
5,kamoymot,1
5,kaqix,8
5,kasaqpake',1
5,kasariroq,1
5,katiltotik,1
5,ke,1
5,kech'akix,1
5,keje,10
5,keraj,1
5,kerajaq'an,1
5,kerajaq'anik,1
5,ketzaq,1
5,kichi',1
5,kichuch,1
5,kijolom,1
5,kik'oje',1
5,kikab'ichal,1
5,kinel,1
5,kitelen,1
5,kiti'ojil,1
5,kiwach,1
5,kixk'ub',1
5,konojel,1
5,kopon,2
5,kukakab'ej,1
5,kukob'isaj,1
5,kumal,1
5,kunimarisaj,2
5,ma,4
5,maja,2
5,maja',1
5,maja'oq,1
5,makamob',1
5,mana,1
5,nab'e,2
5,naj,2
5,nawal,1
5,nay,2
5,nim,2
5,nimal,1
5,nimaq,1
5,nuq'alib'al,2
5,nusaqil,1
5,nutza'm,1
5,nuwach,2
5,ok,1
5,pa,3
5,pekul,1
5,poy,1
5,pu,6
5,puch,1
5,puwaq,3
5,q'aq',2
5,q'aq'al,1
5,q'ij,5
5,q'ijil,1
5,qi,1
5,qitzij,1
5,raxak'uwal,1
5,raxkawakoj,1
5,recha',1
5,retal,3
5,ri,25
5,ri',2
5,rib',3
5,rik'il,1
5,rixoqil,1
5,ronojel,2
5,ruma,1
5,rumal,8
5,saqil,2
5,saqjulujuj,1
5,saqnatanoj,1
5,sipakna,3
5,ta,12
5,tak'al,1
5,toq'ol,1
5,tz'aq,1
5,tzalatzoxel,1
5,tzixel,1
5,ub',1
5,ub'an,1
5,ub'aq',1
5,ub'i',3
5,uch'akatajik,1
5,uk'ajol,1
5,uk'u'x,1
5,uk'uwal,1
5,uka'yojik,1
5,ukab',1
5,ulew,4
5,uloq,3
5,upuwaq,2
5,uq'ij,2
5,uq'inomal,1
5,usaq,1
5,usaqetal,1
5,usaqil,1
5,utz,1
5,uwa,1
5,uwach,5
5,uwub'axik,1
5,uxe',2
5,uxik',1
5,uxit,1
5,uyab',1
5,uyamanik,1
5,uyiqoxik,1
5,wa'e,1
5,wakamik,1
5,waral,1
5,we,1
5,wi,15
5,winaq,9
5,wuqub',8
5,xa,14
5,xb'alanq'e,1
5,xb'an,1
5,xb'anatajik,1
5,xb'utik,1
5,xch'akatajik,1
5,xcha',2
5,xchiqab'ij,1
5,xecha',1
5,xere,3
5,xk'oje',1
5,xk'olik,1
5,xk'utuxik,1
5,xkamik,1
5,xkanul,1
5,xkojik,1
5,xmayxik,1
5,xraj,1
5,xurayij,1
5,ya',1
5,yamanik,1
6,ajaw,1
6,ajpu,8
6,ak'alab',1
6,aq,1
6,are,4
6,ati't,5
6,b'a,1
6,b'anol,1
6,b'i,1
6,chaq'an,1
6,che',3
6,chi,17
6,chib'antajoq,1
6,chib'etak'ama',1
6,chik,6
6,chimalmat,2
6,chineb'owik,1
6,chinwulij,1
6,chirilo,1
6,chisilab',1
6,chitzayab'a',1
6,chiwij,1
6,chixeke',1
6,chuch,1
6,chulo',1
6,churaquj,1
6,chuwach,2
6,chuwi,2
6,chuwi',3
6,chuxe',1
6,e,6
6,elesan,1
6,eyaj,1
6,in,4
6,itzel,1
6,ix,1
6,jujun,1
6,jun,15
6,jusuk',1
6,jutaq'ij,1
6,juyub',1
6,k'a,3
6,k'ajolab',7
6,k'axtok',2
6,k'u,9
6,k'ut,15
6,k'ute,1
6,ka'ib',5
6,kab'raqan,2
6,kachuywaj,1
6,kaminaq,1
6,kaq'oxow,1
6,kaqab'ano,1
6,kaqix,19
6,ke,1
6,ke'etzeyaj,1
6,keje,4
6,keluq'ukila,1
6,kemel,1
6,keqasipaj,1
6,keterekotila',1
6,kib',1
6,kich'akatajik,2
6,kichuch,1
6,kij,1
6,kijujunal,1
6,kik'ak'alen,1
6,kikamik,1
6,kina'ojinik,1
6,kinimal,1
6,kiqajaw,2
6,kisachik,1
6,kixcha',1
6,kixqachb'ilaj,1
6,kiyow,1
6,kojtere',1
6,kojya'wik,1
6,kulkik'ama',1
6,kumal,4
6,kuraquj,1
6,la,1
6,la',2
6,ma,1
6,maja',1
6,mama',5
6,matzamoj,1
6,mi,1
6,mixikiwub'aj,1
6,mixk'amow,1
6,mixnuk'am,1
6,mixsilib'ataj,1
6,nab'e,2
6,naqi,2
6,nimache',1
6,nimarisab'al,1
6,nimarisay,1
6,nukakate',1
6,oj,2
6,pa,3
6,q'aq',2
6,q'ij,1
6,qachb'ilan,1
6,qajaw,1
6,qamam,1
6,qanab'e,2
6,qaq'ab',1
6,qi,1
6,qij,1
6,qitzij,4
6,re,1
6,rech,1
6,recha',2
6,ri,29
6,ri',3
6,rib',1
6,rij,1
6,rijitaq,1
6,rismal,1
6,rixoqil,1
6,rochoch,2
6,ronojel,1
6,ruk',1
6,rumal,6
6,saq,1
6,saqinim,1
6,saqinimatzis,1
6,sipakna,1
6,ta,14
6,taj,2
6,tak'al,1
6,tapa'l,2
6,taqal,2
6,te,3
6,tza'm,1
6,tzamal,1
6,ub'aq',1
6,ub'i',2
6,uchi',2
6,uchikopil,1
6,uk'a'am,1
6,uk'ajol,2
6,ukakate',1
6,ula,1
6,ulew,3
6,ulo,1
6,uloq,3
6,ulot'em,1
6,uq'ab',3
6,uq'alib'al,1
6,uteleb',1
6,utz,2
6,uwub'axik,1
6,wa',1
6,wa'e,1
6,we,1
6,wi,12
6,winaq,1
6,wub',1
6,wuqub',19
6,xa,10
6,xaq,1
6,xb'alanq'e,2
6,xb'e,1
6,xb'e'uchapa',1
6,xcha',5
6,xchiqab'ij,1
6,xe'ik'ow,1
6,xe'ik'owik,1
6,xeb'ek,1
6,xecha',3
6,xiloma,1
6,xkib'ano,2
6,xkib'ij,1
6,xkik'am,1
6,xkil,1
6,xmejo,1
6,xno'jix,1
6,xopon,1
6,xoponik,1
6,xpe,1
6,xqupix,1
6,xril,1
6,xtzaq,1
6,xub'axik,1
6,xutzoqopij,1
6,xuxekeb'a',1
7,a,2
7,ajaw,10
7,ajkun,1
7,ajpu,2
7,aq'anoq,1
7,are,2
7,at,1
7,ati't,3
7,b'a,7
7,b'a',1
7,b'anol,1
7,b'aq,3
7,b'i,2
7,cha',1
7,che',2
7,chel,2
7,chi,7
7,chib'ano,1
7,chik,8
7,chikop,1
7,chikunaj,1
7,chimalmat,1
7,chiqakunaj,1
7,chiqawiqo,1
7,chiqelesaj,1
7,chiteleb'a',1
7,chito',1
7,chitoq'ob'aj,2
7,chiwelesaj,1
7,chok,1
7,chokiitajik,1
7,chub'inik,1
7,chuchi',2
7,e,5
7,eyaj,1
7,ik'u'x,1
7,in,3
7,itzel,1
7,itzuqub'al,1
7,iwachb'ilan,1
7,iwalk'wal,1
7,ix,1
7,ixim,1
7,ja',1
7,je,1
7,jok'om,2
7,jun,3
7,jupir,1
7,juruy,1
7,jusu,1
7,jutaq'ij,1
7,juyub',1
7,k'a,2
7,k'ajol,1
7,k'ajolab',5
7,k'ax,1
7,k'axtok',1
7,k'u,9
7,k'ut,18
7,k'ute,1
7,k'uwal,2
7,ka'ib',2
7,kach'awik,1
7,kacha',1
7,kachb'ilan,1
7,kachuyub',1
7,kaj,1
7,kak'uxuwik,1
7,kamuqunik,1
7,kanij,1
7,kaq'oxowik,1
7,kaqaya',1
7,kaqayako,1
7,kaqix,7
7,katinik,1
7,katk'oje',1
7,kech,1
7,keje,3
7,kib',1
7,kib'ano,1
7,kikab'al,2
7,kina'oj,1
7,kinechajik,1
7,kiq'ab',1
7,kixpe,1
7,kopon,1
7,kuk',1
7,kunimaqwachij,1
7,kutzin,1
7,la,1
7,la',5
7,lal,5
7,lo,1
7,ma,7
7,maja,2
7,mama',3
7,na,2
7,naqi,5
7,nare,1
7,nawal,2
7,nay,1
7,nimache',1
7,nimarisab'al,1
7,nukawb'al,1
7,nuwach,4
7,nuwaram,1
7,oj,1
7,omuch',4
7,on,1
7,pa,6
7,puch,1
7,puchi',2
7,puwaq,1
7,qakab'al,1
7,qamam,2
7,qi,1
7,qib',1
7,qitzij,1
7,quk',1
7,raqan,1
7,raxkawakoj,1
7,re,4
7,ri,24
7,ri',2
7,rib',2
7,rixoqil,1
7,ruk',2
7,rumal,5
7,saqi'ixim,2
7,saqjulujuj,1
7,sipakna,4
7,ta,17
7,taj,1
7,te,2
7,tzuqub'ey,1
7,ub'anoj,1
7,ub'aq',5
7,uchak,1
7,uchikopil,1
7,uk'exel,3
7,uk'u'x,1
7,ukamik,1
7,ukoq,1
7,ula,1
7,uloq,1
7,unab'e,1
7,unimarisab'al,1
7,uq'ab',1
7,uq'inomal,1
7,uq'oxom,1
7,usachik,1
7,utz,6
7,utzij,1
7,uwach,4
7,uwapalil,2
7,wa'e,1
7,we,4
7,wi,11
7,wuqub',7
7,xa,18
7,xb'alanq'e,1
7,xb'anowik,1
7,xb'e,1
7,xch'olik,1
7,xcha',3
7,xchintelej,1
7,xchiqakoj,1
7,xchok,1
7,xe'ik'owik,1
7,xeb'e,1
7,xecha',3
7,xel,1
7,xere,3
7,xiki'ub'aj,1
7,xk'amowik,1
7,xk'iselik,2
7,xk'isk'u'elik,1
7,xkaj,1
7,xkam,2
7,xkib'ano,2
7,xkik'am,1
7,xkilo,1
7,xkiq'at,1
7,xkunax,1
7,xokik,1
7,xopon,1
7,xqaj,1
7,xtikarik,1
7,xtikitax,1
7,xujuruj,1
7,xuk'am,1
7,xuna'o,1
7,xupunab'ej,1
7,xuteleb'a',1
7,xuxik,1
7,xwachinik,1
7,ya'xel,1
7,yamanik,1
8,achuch,1
8,ala,1
8,apanoq,1
8,aqajaw,1
8,aqanoq,1
8,are,5
8,are',1
8,ata,1
8,awumal,1
8,b'a,1
8,b'i,1
8,che',5
8,chi,19
8,chib'eta'ak'oto,1
8,chik,4
8,chikam,1
8,chimatzalaj,1
8,chipe,1
8,chiqab'an,1
8,chiqakamisaj,1
8,chiqata',1
8,chiqatzaq,1
