chap_num,I,F,J,A,C,H,B,D,G,E
19,0.7444851645293932,1.3280548138505492,1.1385824579404167,0.9569529129140123,1.393335005636306,1.332447341130852,1.1218077678158636,0.978326670677704,2.4016525929519528,1.110160248360031
20,0.7499805188532002,1.551354391486602,0.8977991600022921,0.8080125827946506,1.242446027642102,1.303414204404452,1.4101868565496625,1.0769752906078873,2.259902131498456,1.3640907616749278
21,0.7624591927932579,1.2147957284782869,0.849682597120352,0.8099064616260705,1.306721399887107,1.5021242035841273,0.9862718063410939,0.9589703908434666,2.517634917365202,1.2809138588345297
22,0.9300207880714445,1.398772783815052,0.9356068921623004,1.005208989596352,1.4166534732397438,2.3983133446697535,1.28211135313629,1.127661509995093,1.4694816881086243,1.246859414642853
23,0.8255956362876222,1.1782937457085874,0.9962032560136567,1.1733926938526285,1.0638749558845138,2.4804225971607217,1.1401245828551934,1.1096852483337576,1.3116555018000424,1.3213129087444084
24,0.9094261924300928,1.3342170802898454,0.8461917169239872,0.8926792893575272,1.3206586062250736,2.010608688240047,1.1582560485675486,0.9139048291250491,1.2146051083232694,1.4244627090225654
25,0.754445417225546,1.3602663603737426,0.8342906011345675,0.8289237754547056,1.0506470711170053,1.658158912993008,1.1720835631662108,0.8779746324937051,1.1812341904792512,2.109671851916154
26,0.654658106680424,1.5136855251012085,0.6505553203454587,0.6170671303053014,1.212886619509452,1.153079943680161,1.2478770313856342,0.8375651156863105,1.3406480522231496,2.4115536122287606
27,0.6167907840704486,1.3416781417034345,0.6160500660831855,0.6750888997739181,1.2783007741031278,1.2505975712535602,1.225729743195263,0.8486770972055717,1.176218493146407,2.1622080186246304
28,0.7874344064855158,2.3634418658312804,0.7787509959860337,0.8254930335147556,1.4873057809469372,1.3568082704313247,1.5919508573595438,1.074655088518239,1.4116315214263415,1.6850143825673474
29,0.7708517572114035,2.239609704489772,0.8439316595449787,0.8418908112909561,1.380742696742719,1.2575941263591297,1.2851569628983777,0.8938584343105319,1.630611667221244,1.3023377489362165
30,1.6698210346554987,2.0789316106447155,0.9629683978262442,1.0043111750534992,1.038192371840919,1.4706694917123624,1.4031355199773912,1.636835524103322,1.367147236417616,1.391107801398974
31,1.1681558659614015,2.111792789239524,1.1218294017601256,1.0398386289795274,1.2642110279593237,1.4855570095160837,1.508369560144279,1.134352959554323,1.948391383891439,1.2787364431599337
32,0.8255876250570278,1.852222963145985,0.8602666940855846,0.8458725735751396,1.259829928300782,1.2949324967905618,1.0355733626027432,1.0169141856883837,1.381470340831391,1.1832153147102986
33,0.5722686285604959,2.691799275640265,0.5414162939173606,0.6782556499103393,1.2067507695721174,1.3954085837364523,1.1501667269374694,1.151511970696984,1.331311449441812,1.623974470010134
34,0.7689989324239188,1.779110070945254,0.7468337051927968,0.8869952873974822,1.253578482129163,1.272078047190553,1.7960607120565801,0.9410469408756126,1.0233999011101007,1.2585289923172558
35,0.7423132679466599,1.8158538346188606,1.1402685586079666,0.9292588560343125,0.8528618388072813,1.2646037362133902,2.063544741053456,1.1590650404257743,0.7833797758681068,1.0370591313633515
36,0.682565943993716,1.3794297116271002,1.1524197754246686,0.7486929697844297,1.089448991046515,1.2251619353634047,2.174262850817803,1.037472178131577,1.2584715630945742,1.3521823061573843
37,0.8406519767554879,1.7082988703926998,1.4443204668980156,0.9512317104294391,1.2047088716790886,1.3679690196915832,2.3266177792877003,1.1573513972440697,1.459482052711623,1.3473013671675047
38,0.9646049311526086,2.0100145667827,1.365926670407588,0.9020460449848733,1.3950088394579856,1.788056801972126,2.0338659458713066,1.4259649782069685,1.544825578598242,1.5706134109109553
39,1.1374661595790487,1.3156140851520346,1.5268554965987589,1.4553557741564183,1.122323856966302,2.197992041850984,1.2129991352863188,1.233830849153442,1.045723823535512,1.111245013466284
40,1.0362568855993333,1.1351326509465434,0.9639201480643125,1.4274941027615833,1.3356209619307597,1.4685057088081925,1.0477672187767206,0.8832806830241048,0.8972403517322058,0.8454492840414837
41,1.037079916059046,0.9420468792109745,1.0709380379602467,2.468820975910866,0.9270192577900498,1.185895316409676,0.8758109045373264,1.0467724876973294,0.7851435989593554,0.6742857971756424
42,0.8058220500745761,0.5685104973280134,0.90118804507632,1.9968139012240895,0.6075175485158072,0.7535459502115105,0.67653347912791,0.8127136451457302,0.7118659883859803,0.7405382885387809
43,3.8895259421003345,0.7686665090981083,1.2536194897555906,2.147173059187235,0.7603632099644052,0.8479994724966793,0.8096400832430645,2.2820806922512102,0.346268380032731,0.5672422631248876
44,1.5517144999402268,0.8854280704577802,1.3697739243144218,2.3423978997519646,0.9406084379787416,1.270768737632187,0.9660990695063898,1.4630882561506104,0.9219862097706679,0.8430791729246873
45,0.9648599697252296,1.268207962387777,1.165249777206081,2.670826142513478,1.1277680152093834,1.5654324939546465,1.1067543810759324,0.8355514226079311,0.8751972777402189,0.9527073504406037
46,0.750349981411023,0.7625464148068742,0.6790256181729287,2.17049179370659,0.8262447143444179,0.8002034100755356,0.9425594163409009,0.7891746280751749,0.8432365661896318,0.6514353467836556
47,2.1204546677624276,0.8126466548476118,1.6769135849084296,1.7504374433071768,0.844648366372976,1.175594255023732,0.8735783732302976,1.4796396211903462,0.7539300806817198,0.677349176854594
48,3.528582394210905,0.7715336677150576,1.1675017837834614,0.7432288539585905,1.0046397611983027,0.6736032685465612,0.5233026491380425,2.205705475638316,0.550050055274638,0.571179426609466
49,3.2950625575283454,0.6843242283532635,1.2102071668715608,0.8376367840199764,0.5227248258024549,0.662308673441135,0.784020381018869,1.596807159834496,0.5325897773337059,0.41566991036143675
50,2.0121466262914414,0.8787309938445417,1.2811703594680124,0.9888240967141931,0.9086725956375648,0.9024463866944052,1.0312421475976563,1.1250277407592766,0.9876645770988429,0.6681506427901414
51,2.6884324558438255,1.1688000074120402,0.9052300752898054,0.8805646448681619,0.850292891935769,1.0736657517131938,1.1665425045121736,1.8737537896848078,1.135161190962515,0.8752940452476913
52,2.48523491414252,1.0274384686596418,0.895973410458167,0.9020658276464367,0.9472758210168298,1.0500530209911676,1.2123173643400622,1.4227687369079118,0.8992429733895879,0.9410544256534918
53,1.715576523731114,1.0028837200963772,1.6352647889664484,1.0088595863144396,1.0532688737692457,0.9838687796499005,0.886334828995324,1.0291133867476563,1.0130348460465481,0.8949670771147799
54,2.026066908954037,0.9322857074211487,1.297346526249546,0.9514694874276614,1.0125054799198132,1.103340531402601,0.6830277565278281,1.0586765039079093,0.7970848989089736,0.9798171790743341
55,2.626659567577277,0.9392893840777429,1.274372668871544,0.979572088425631,0.9069921582335948,1.1604224833991401,0.947485320696651,1.4540147495965097,0.7993215026323985,0.8839104554721671
56,2.4450104993788133,0.8589828328402653,1.3067184199672381,1.149073412631379,0.8838457756917902,1.1373993716255602,0.8239457486897636,1.365525944272536,0.7933058683385651,0.7341592776926199
57,1.7952714124926537,0.7163117343821793,1.265574986392162,0.9365502928445014,0.7686622521328471,1.5149734137696174,1.0633723567652114,1.3392388586044988,0.6893034916772529,0.805278563152841
58,2.459151421624116,0.7473981598407103,1.1509713044630783,0.8135718782163286,0.7398519626058728,0.9812477476396044,1.0293872599343974,1.7345654132043091,0.6449467569011559,0.8526711667765708
59,1.3290578782314835,1.079248532766025,1.145671681709682,0.9598354347123824,0.9965086205811386,1.2256546539021533,1.975471206924268,1.2864657730875428,0.8536312466835763,0.8864282907790295
60,1.7944210597648973,0.8986493238718616,1.0633444036382158,0.7503014882798067,0.8180040627308863,1.0146864161376783,2.1036580238695115,1.6465212522485162,0.6558907677505283,0.7656136044982221
61,1.7827471707690028,1.0367234639629712,1.2110272319430653,0.7890297670263129,0.8539506291825016,0.9868346433704892,1.4384519271498237,2.1875189460455995,0.8128837160129727,0.7632843137031416
62,2.024646751630427,0.9408257077935241,1.2653955195057651,0.9913150036890869,0.8035976525024591,1.1596420814254076,0.9748005098745075,2.321902681552436,0.7765208531343121,0.8141147086842758
63,2.1218935006146245,0.8595961136181662,1.3232360562301466,0.9844616460701908,0.8858624820886428,1.161133261511002,0.9367324934682623,2.109330530891728,0.7405456596938426,0.7689182294017366
64,2.1198027696851987,0.8505407277725965,1.3336342885387793,1.1847044820092627,1.0623340368542962,1.1763489756134102,0.9972615376869935,1.4227214602604141,0.8704856343515155,0.7099061196875103
65,2.0967965122547323,0.8658871267557926,1.627196624544828,1.0151513784155237,0.9295262548882366,1.198269246311415,0.9907610400083077,1.39085882554896,0.8828755116812356,0.7804077984013936
66,1.26858468488102,0.7144529946706026,2.217082522302456,0.8539016886693759,0.5052885200728175,1.1586715440838888,0.7639451120399026,1.0713851515616755,0.6734176029383222,0.5613951986168352
67,1.8203213675227559,0.8710359551156798,2.1057326017741254,0.9361329962825752,0.9066798465135567,1.2594468792830646,0.9875567396595941,1.5944921786709039,0.7306334295496777,0.6732754637813527
68,1.1913180167623774,0.8562359986801216,2.7387512462127903,0.8611117538381247,0.7927480859206854,1.0531528957778862,0.9388849430825087,1.1611338311530317,0.8013364964515819,0.7017332126557568
69,1.0681699782184169,0.8444372880765788,2.7394364994719225,0.8153060714840484,0.6191587792703679,0.9882306165942201,1.033944641796958,1.1735359355740174,0.8042403027134548,0.7123561498968872
70,1.089111794470493,0.7949712631825829,3.784869411361137,1.338996236347371,0.5024871842347305,1.3269010097538465,1.1413916413968754,1.2826927648304125,0.7363907135793902,0.7931209040984946
71,0.7448315277066679,0.6908950336322893,4.3094326838307415,0.6807768416585833,0.521362855503416,0.7003972398327117,0.9737433160843274,0.8381680032688003,0.6449850159878776,0.5735810446307351
72,0.9377782046429967,0.8741895284073996,5.454673739123786,0.9389473924226376,0.5561759430853951,0.5862083400715943,1.3821015558249443,1.3580370899132115,0.938152792148727,0.5655206012422893
73,1.0419162173683199,1.258621363769009,4.684599458534252,0.8513851850541105,1.11120547347288,1.3280599444929804,2.1357679211369485,1.692843792219463,1.2923951138785528,1.059767311482174
74,1.1565650895982051,0.8181348171948425,2.774649796208217,0.9510935996594537,0.7885871840741026,1.0902185048368294,1.102934468145307,1.2922369699483571,0.9352942150466164,0.707590996994196
75,1.238111742799001,0.8085272048396839,2.1390522585049636,0.9101608297264003,0.8741568115807002,0.9637207139922846,0.8172950794370608,1.3170716612662372,0.8753219770067544,0.6050206378349876
76,1.136548519609567,0.8551674190362331,2.6903856598590443,1.2963152690598714,0.9050778934730999,1.4398333394621972,1.0249567563780093,1.3674355808320167,0.8114186979250622,0.7955758874419235
77,1.0620678012546871,0.5356352163847211,3.213189627837064,1.2841847375441093,0.6567485368393143,1.3136783872622155,0.5648124502880949,1.257090746057942,0.654164875864587,0.49024854702796405
78,1.436123812342149,0.7435947234757786,2.506046740947213,1.2391217864944444,0.7425604350029954,1.0506098440246798,1.0494222784177627,1.205610891331866,0.8240369125353232,0.6305491273616779
79,1.1796234308590654,0.7054900020688895,2.1884842914871587,1.3311738208797812,0.7673879360534707,0.9795321052936486,0.8116375620248292,1.082171754536983,0.838066375057267,0.8907029510359056
80,1.7843996826154576,0.6924677925137627,1.9143454546400525,0.7054257379713745,0.6113237942744344,0.6072197269132792,1.1183118252404969,1.3289272717559764,0.575420149042307,0.5824774668070384
81,1.3287935652824945,0.4672955113484666,2.624909234903405,0.9707988892505562,0.47388799534049203,0.47876670844203295,0.8745580752380149,1.3186428441380438,0.588326321472257,0.36635112667907893
82,1.1509085489657815,1.1136125365859488,4.691628409534898,1.0423243995596851,0.5527196836783108,1.3963732153743906,0.8605179626342794,1.2688343530816337,0.9469363655513078,0.8767394827627689
83,0.9917302476584238,0.5487944961804282,2.881084405079064,0.8224749288315739,0.5843653677044127,0.5580307974266783,0.5143751516796777,0.8632772001018755,0.7137200794490383,0.3656262208186934
84,1.075184570598198,1.3935956378808565,4.657211361341266,0.7749643498576211,0.813745919356255,1.2981842874900387,1.2070694129477124,1.2321147230149632,1.1903945242865,1.1201246470955617
85,1.6700954023264842,0.7951440871437988,3.497016481285487,1.4793053265875828,1.1093571789847967,0.8398420794869343,0.8869537974078826,1.656082656567757,1.4794637829621824,0.5854766207079766
86,1.06982167865254,1.2695641234427457,5.40598840700158,1.1082107757437398,0.85902810058992,1.167875813921578,1.3231891250095271,1.4449123718605048,1.2637437790810924,0.9714432117260562
87,1.213636294847138,0.9363565110438448,2.6970653418453616,1.197555078558884,0.9856742980653574,1.2487297707061618,1.1970588695543838,1.5355589558364842,0.9613689583921379,0.636928000903102
