term_str,df,dp,dh,sig
ch'i'pi,6,0.075,0.28027241956246546,True
ch'ij,2,0.025,0.13304820237218407,False
ch'ijilal,1,0.0125,0.07902410118609204,False
ch'ipi,1,0.0125,0.07902410118609204,False
ch'itik,1,0.0125,0.07902410118609204,False
ch'o,2,0.025,0.13304820237218407,False
ch'ob',9,0.1125,0.3546003480125681,True
ch'ob'il,2,0.025,0.13304820237218407,False
ch'ob'ol,1,0.0125,0.07902410118609204,False
ch'okoch'oj,1,0.0125,0.07902410118609204,False
ch'okoj,5,0.0625,0.25,True
ch'okojib',1,0.0125,0.07902410118609204,False
ch'u'j,1,0.0125,0.07902410118609204,False
ch'uch',1,0.0125,0.07902410118609204,False
ch'uk,2,0.025,0.13304820237218407,False
ch'umil,9,0.1125,0.3546003480125681,True
ch'umila,1,0.0125,0.07902410118609204,False
ch'umilal,1,0.0125,0.07902410118609204,False
ch'uq,1,0.0125,0.07902410118609204,False
ch'ut,2,0.025,0.13304820237218407,False
ch'uti,18,0.225,0.48420069602513627,True
ch'uti',1,0.0125,0.07902410118609204,False
ch'uti'koq,1,0.0125,0.07902410118609204,False
ch'uti'n,4,0.05,0.21609640474436814,True
ch'uti'noq,1,0.0125,0.07902410118609204,False
cha,4,0.05,0.21609640474436814,True
cha',12,0.15,0.4105448391249309,True
cha'j,10,0.125,0.375,True
cha'ja,1,0.0125,0.07902410118609204,False
cha'jel,1,0.0125,0.07902410118609204,False
cha'jib'al,1,0.0125,0.07902410118609204,False
cha'jik,1,0.0125,0.07902410118609204,False
cha'joq,1,0.0125,0.07902410118609204,False
cha'om,3,0.0375,0.17763620978123273,True
chab'ij,3,0.0375,0.17763620978123273,True
chach,1,0.0125,0.07902410118609204,False
chachal,1,0.0125,0.07902410118609204,False
chachi',1,0.0125,0.07902410118609204,False
chaim,2,0.025,0.13304820237218407,False
chaj,3,0.0375,0.17763620978123273,True
chajal,7,0.0875,0.3075251526226038,True
chajalan,1,0.0125,0.07902410118609204,False
chajalib',1,0.0125,0.07902410118609204,False
chajawaxik,1,0.0125,0.07902410118609204,False
chaje,1,0.0125,0.07902410118609204,False
chajeleb',1,0.0125,0.07902410118609204,False
chajem,1,0.0125,0.07902410118609204,False
chajij,1,0.0125,0.07902410118609204,False
chajin,1,0.0125,0.07902410118609204,False
chajkar,3,0.0375,0.17763620978123273,True
chajuj,1,0.0125,0.07902410118609204,False
chak,4,0.05,0.21609640474436814,True
chak'aqa',1,0.0125,0.07902410118609204,False
chak'oto',1,0.0125,0.07902410118609204,False
chak'uxu',1,0.0125,0.07902410118609204,False
chakab'al,2,0.025,0.13304820237218407,False
chakachaxinaq,1,0.0125,0.07902410118609204,False
chakal,1,0.0125,0.07902410118609204,False
chakala,1,0.0125,0.07902410118609204,False
chakij,1,0.0125,0.07902410118609204,False
chakom,1,0.0125,0.07902410118609204,False
chalaxik,1,0.0125,0.07902410118609204,False
chalaxoq,3,0.0375,0.17763620978123273,True
chalik'ib'a',1,0.0125,0.07902410118609204,False
cham,1,0.0125,0.07902410118609204,False
chamal,1,0.0125,0.07902410118609204,False
chamaq'ij,1,0.0125,0.07902410118609204,False
chamox,1,0.0125,0.07902410118609204,False
chan,1,0.0125,0.07902410118609204,False
chanik,1,0.0125,0.07902410118609204,False
chanim,3,0.0375,0.17763620978123273,True
chapa,1,0.0125,0.07902410118609204,False
chapa',3,0.0375,0.17763620978123273,True
chapam,2,0.025,0.13304820237218407,False
chapik,1,0.0125,0.07902410118609204,False
chapo,2,0.025,0.13304820237218407,False
chapom,1,0.0125,0.07902410118609204,False
chaponik,1,0.0125,0.07902410118609204,False
chaq',6,0.075,0.28027241956246546,True
chaq'ab',3,0.0375,0.17763620978123273,True
chaq'an,3,0.0375,0.17763620978123273,True
chaq'anik,1,0.0125,0.07902410118609204,False
chaqi'j,3,0.0375,0.17763620978123273,True
chata,1,0.0125,0.07902410118609204,False
chati',1,0.0125,0.07902410118609204,False
chatin,1,0.0125,0.07902410118609204,False
chatz'akonisaj,1,0.0125,0.07902410118609204,False
chatz'ub'aj,1,0.0125,0.07902410118609204,False
chatziloj,1,0.0125,0.07902410118609204,False
chawach,1,0.0125,0.07902410118609204,False
chawaj,2,0.025,0.13304820237218407,False
chawaxok,1,0.0125,0.07902410118609204,False
chawaxoq,6,0.075,0.28027241956246546,True
chawe,1,0.0125,0.07902410118609204,False
chawech,1,0.0125,0.07902410118609204,False
chawecha'j,1,0.0125,0.07902410118609204,False
chawikiq'ab',1,0.0125,0.07902410118609204,False
chawil,1,0.0125,0.07902410118609204,False
chawila',1,0.0125,0.07902410118609204,False
chaxqab'ano,1,0.0125,0.07902410118609204,False
chay,1,0.0125,0.07902410118609204,False
chaya',1,0.0125,0.07902410118609204,False
chaya'taj,2,0.025,0.13304820237218407,False
chayekuj,1,0.0125,0.07902410118609204,False
che,1,0.0125,0.07902410118609204,False
che',33,0.4125,0.526982764905675,True
che'el,1,0.0125,0.07902410118609204,False
che'nel,1,0.0125,0.07902410118609204,False
che'xik,1,0.0125,0.07902410118609204,False
chel,6,0.075,0.28027241956246546,True
chela,1,0.0125,0.07902410118609204,False
chelaj,1,0.0125,0.07902410118609204,False
chelik,1,0.0125,0.07902410118609204,False
cheltaj,1,0.0125,0.07902410118609204,False
chi,80,1.0,0.0,False
chi',27,0.3375,0.5288762000443141,True
chi'umar,1,0.0125,0.07902410118609204,False
chi'umarik,1,0.0125,0.07902410118609204,False
chib'an,2,0.025,0.13304820237218407,False
chib'ana',2,0.025,0.13304820237218407,False
chib'anatajik,1,0.0125,0.07902410118609204,False
chib'anik,1,0.0125,0.07902410118609204,False
chib'ano,3,0.0375,0.17763620978123273,True
chib'antajoq,1,0.0125,0.07902410118609204,False
chib'aqir,1,0.0125,0.07902410118609204,False
chib'e,19,0.2375,0.492575138092897,True
chib'ek,4,0.05,0.21609640474436814,True
chib'eqnaj,1,0.0125,0.07902410118609204,False
chib'i'n,1,0.0125,0.07902410118609204,False
chib'ij,1,0.0125,0.07902410118609204,False
chib'inik,2,0.025,0.13304820237218407,False
chib'ochi'j,1,0.0125,0.07902410118609204,False
chich'ak,1,0.0125,0.07902410118609204,False
chich'akatajik,2,0.025,0.13304820237218407,False
chich'ako'nisaj,1,0.0125,0.07902410118609204,False
chich'aw,2,0.025,0.13304820237218407,False
chich'awik,2,0.025,0.13304820237218407,False
chich'ilita,1,0.0125,0.07902410118609204,False
chichajin,1,0.0125,0.07902410118609204,False
chichapo,1,0.0125,0.07902410118609204,False
chichapow,1,0.0125,0.07902410118609204,False
chichaq'uxik,1,0.0125,0.07902410118609204,False
chichaqijik,1,0.0125,0.07902410118609204,False
chichi'j,1,0.0125,0.07902410118609204,False
chichu',1,0.0125,0.07902410118609204,False
chijamataj,1,0.0125,0.07902410118609204,False
chijixitajik,1,0.0125,0.07902410118609204,False
chijok',1,0.0125,0.07902410118609204,False
chijoloman,1,0.0125,0.07902410118609204,False
chijure',1,0.0125,0.07902410118609204,False
chik,76,0.95,0.07030055237158793,False
chik'am,5,0.0625,0.25,True
chik'ama',3,0.0375,0.17763620978123273,True
chik'amowik,1,0.0125,0.07902410118609204,False
chik'arinaq,1,0.0125,0.07902410118609204,False
chik'ase',1,0.0125,0.07902410118609204,False
chik'astaj,2,0.025,0.13304820237218407,False
chik'at,1,0.0125,0.07902410118609204,False
chik'atat,1,0.0125,0.07902410118609204,False
chik'atik,1,0.0125,0.07902410118609204,False
chik'imal,1,0.0125,0.07902410118609204,False
chik'is,1,0.0125,0.07902410118609204,False
chik'isik,1,0.0125,0.07902410118609204,False
chik'iyarik,1,0.0125,0.07902410118609204,False
chik'oje',2,0.025,0.13304820237218407,False
chik'olob'a',1,0.0125,0.07902410118609204,False
chik'otox,1,0.0125,0.07902410118609204,False
chik'ow,1,0.0125,0.07902410118609204,False
chik'owik,1,0.0125,0.07902410118609204,False
chik'owinik,1,0.0125,0.07902410118609204,False
chik'oxk'otik,1,0.0125,0.07902410118609204,False
chik'ulwachij,1,0.0125,0.07902410118609204,False
chik'ulwachix,1,0.0125,0.07902410118609204,False
chik'utun,1,0.0125,0.07902410118609204,False
chik'utunisaj,1,0.0125,0.07902410118609204,False
chik'utunoq,1,0.0125,0.07902410118609204,False
chika'yik,1,0.0125,0.07902410118609204,False
chikach'ik,1,0.0125,0.07902410118609204,False
chikaj,3,0.0375,0.17763620978123273,True
chikam,3,0.0375,0.17763620978123273,True
chikamije'ik,1,0.0125,0.07902410118609204,False
chikamik,5,0.0625,0.25,True
chikamisaj,1,0.0125,0.07902410118609204,False
chikanaj,2,0.025,0.13304820237218407,False
chikaqtarin,1,0.0125,0.07902410118609204,False
chikaw,1,0.0125,0.07902410118609204,False
chike,29,0.3625,0.530680823662924,True
chike'ik,1,0.0125,0.07902410118609204,False
chike'x,1,0.0125,0.07902410118609204,False
chikech,18,0.225,0.48420069602513627,True
chikecha'j,1,0.0125,0.07902410118609204,False
chiki'kot,1,0.0125,0.07902410118609204,False
chikib'a',1,0.0125,0.07902410118609204,False
chikib'ano,10,0.125,0.375,True
chikib'il,1,0.0125,0.07902410118609204,False
chikich'ab'ej,1,0.0125,0.07902410118609204,False
chikich'ikib'a',1,0.0125,0.07902410118609204,False
chikichajij,1,0.0125,0.07902410118609204,False
chikij,6,0.075,0.28027241956246546,True
chikijoq'ij,1,0.0125,0.07902410118609204,False
chikijujunal,1,0.0125,0.07902410118609204,False
chikik'am,3,0.0375,0.17763620978123273,True
chikik'amo,1,0.0125,0.07902410118609204,False
chikik'at,1,0.0125,0.07902410118609204,False
chikik'oje'ik,2,0.025,0.13304820237218407,False
chikik'olob'a',1,0.0125,0.07902410118609204,False
chikik'ulelaj,1,0.0125,0.07902410118609204,False
chikik'ulmaj,1,0.0125,0.07902410118609204,False
chikik'ut,1,0.0125,0.07902410118609204,False
chikikamisaj,1,0.0125,0.07902410118609204,False
chikikikij,1,0.0125,0.07902410118609204,False
chikikiro,1,0.0125,0.07902410118609204,False
chikikiy,1,0.0125,0.07902410118609204,False
chikikosij,1,0.0125,0.07902410118609204,False
chikikuch,1,0.0125,0.07902410118609204,False
chikikuyu,1,0.0125,0.07902410118609204,False
chikil,3,0.0375,0.17763620978123273,True
chikilawachij,1,0.0125,0.07902410118609204,False
chikilo,3,0.0375,0.17763620978123273,True
chikilo'o,1,0.0125,0.07902410118609204,False
chikiluk,1,0.0125,0.07902410118609204,False
chikimaj,1,0.0125,0.07902410118609204,False
chikina'b'aj,1,0.0125,0.07902410118609204,False
chikina'o,1,0.0125,0.07902410118609204,False
chikipach,1,0.0125,0.07902410118609204,False
chikipakab'a',1,0.0125,0.07902410118609204,False
chikipaqab'a',1,0.0125,0.07902410118609204,False
chikipisla,1,0.0125,0.07902410118609204,False
chikipixab'aj,1,0.0125,0.07902410118609204,False
chikipus,2,0.025,0.13304820237218407,False
chikiq'osij,1,0.0125,0.07902410118609204,False
chikiq'u'j,1,0.0125,0.07902410118609204,False
chikiqaq'axow,1,0.0125,0.07902410118609204,False
chikiqumej,1,0.0125,0.07902410118609204,False
chikira',1,0.0125,0.07902410118609204,False
chikiraquj,1,0.0125,0.07902410118609204,False
chikirayij,1,0.0125,0.07902410118609204,False
chikiriq,1,0.0125,0.07902410118609204,False
chikisachix,1,0.0125,0.07902410118609204,False
chikisik'ijoq,1,0.0125,0.07902410118609204,False
chikisipaj,1,0.0125,0.07902410118609204,False
chikisiqo,1,0.0125,0.07902410118609204,False
chikisolwachij,1,0.0125,0.07902410118609204,False
chikiti',1,0.0125,0.07902410118609204,False
chikitijtob'ela',1,0.0125,0.07902410118609204,False
chikitoq'o,1,0.0125,0.07902410118609204,False
chikitzololej,1,0.0125,0.07902410118609204,False
chikitzukuj,1,0.0125,0.07902410118609204,False
chikiwa'ej,1,0.0125,0.07902410118609204,False
chikiwach,26,0.325,0.5269837224425378,True
chikiwachib'ej,1,0.0125,0.07902410118609204,False
chikiwej,2,0.025,0.13304820237218407,False
chikiwub'aj,1,0.0125,0.07902410118609204,False
chikixulela,1,0.0125,0.07902410118609204,False
chikiya',3,0.0375,0.17763620978123273,True
chikiya'o,2,0.025,0.13304820237218407,False
chikiyuq,1,0.0125,0.07902410118609204,False
chikoj,2,0.025,0.13304820237218407,False
chikojo',1,0.0125,0.07902410118609204,False
chikop,22,0.275,0.512186530968768,True
chikopil,2,0.025,0.13304820237218407,False
chikoq'eb'ej,1,0.0125,0.07902410118609204,False
chikoq'ib'ej,1,0.0125,0.07902410118609204,False
chikoq'otaj,1,0.0125,0.07902410118609204,False
chikowin,1,0.0125,0.07902410118609204,False
chikoyob'ej,1,0.0125,0.07902410118609204,False
chiku'b'e,1,0.0125,0.07902410118609204,False
chikuch'aj,1,0.0125,0.07902410118609204,False
chikuk'a'j,1,0.0125,0.07902410118609204,False
chikuk'aj,1,0.0125,0.07902410118609204,False
chikul,1,0.0125,0.07902410118609204,False
chikunaj,2,0.025,0.13304820237218407,False
chikuxlab'ij,1,0.0125,0.07902410118609204,False
chikuya'o,1,0.0125,0.07902410118609204,False
chikuyu',1,0.0125,0.07902410118609204,False
chila',31,0.3875,0.5299960664939387,True
chilajajik,1,0.0125,0.07902410118609204,False
chilib'lotik,1,0.0125,0.07902410118609204,False
chilik,1,0.0125,0.07902410118609204,False
chilolinik,1,0.0125,0.07902410118609204,False
chiloq,1,0.0125,0.07902410118609204,False
chiloq'oj,1,0.0125,0.07902410118609204,False
chilu',1,0.0125,0.07902410118609204,False
chimachka'y,1,0.0125,0.07902410118609204,False
chimala',1,0.0125,0.07902410118609204,False
chimalkan,1,0.0125,0.07902410118609204,False
chimalmat,3,0.0375,0.17763620978123273,True
chimalmatib',1,0.0125,0.07902410118609204,False
chimatat,1,0.0125,0.07902410118609204,False
chimatzalaj,1,0.0125,0.07902410118609204,False
chimayo,1,0.0125,0.07902410118609204,False
chimeq'oj,1,0.0125,0.07902410118609204,False
chimich',1,0.0125,0.07902410118609204,False
chimuq,1,0.0125,0.07902410118609204,False
chimuqun,1,0.0125,0.07902410118609204,False
chinamit,11,0.1375,0.39359326548438395,True
chinamital,2,0.025,0.13304820237218407,False
chinawachir,1,0.0125,0.07902410118609204,False
chinb'ij,1,0.0125,0.07902410118609204,False
chineb'owik,1,0.0125,0.07902410118609204,False
chinkanaj,1,0.0125,0.07902410118609204,False
chinwulij,1,0.0125,0.07902410118609204,False
chinya',1,0.0125,0.07902410118609204,False
chipatanij,1,0.0125,0.07902410118609204,False
chipe,9,0.1125,0.3546003480125681,True
chipetik,2,0.025,0.13304820237218407,False
chipitz',1,0.0125,0.07902410118609204,False
chipoq'otajik,1,0.0125,0.07902410118609204,False
chipoq'taj,1,0.0125,0.07902410118609204,False
chiporoj,2,0.025,0.13304820237218407,False
chipuk'ab'in,1,0.0125,0.07902410118609204,False
chipune',1,0.0125,0.07902410118609204,False
chipus,1,0.0125,0.07902410118609204,False
chipusu',2,0.025,0.13304820237218407,False
chiq'ajaj,1,0.0125,0.07902410118609204,False
chiq'alajob'oq,1,0.0125,0.07902410118609204,False
chiq'atatat,1,0.0125,0.07902410118609204,False
chiq'atoj,1,0.0125,0.07902410118609204,False
chiq'equ'mar,1,0.0125,0.07902410118609204,False
chiq'ijila',1,0.0125,0.07902410118609204,False
chiq'osin,1,0.0125,0.07902410118609204,False
chiq'upuj,1,0.0125,0.07902410118609204,False
chiq'utu',1,0.0125,0.07902410118609204,False
chiqab'an,4,0.05,0.21609640474436814,True
chiqab'ano,3,0.0375,0.17763620978123273,True
chiqab'ij,5,0.0625,0.25,True
chiqach'akb'ej,1,0.0125,0.07902410118609204,False
chiqach'ako,1,0.0125,0.07902410118609204,False
chiqachap,1,0.0125,0.07902410118609204,False
chiqachokonisaj,1,0.0125,0.07902410118609204,False
chiqaj,3,0.0375,0.17763620978123273,True
chiqajik,1,0.0125,0.07902410118609204,False
chiqajujunal,1,0.0125,0.07902410118609204,False
chiqak'astaj,1,0.0125,0.07902410118609204,False
chiqak'oje'ik,1,0.0125,0.07902410118609204,False
chiqak'otaj,1,0.0125,0.07902410118609204,False
chiqakamisaj,1,0.0125,0.07902410118609204,False
chiqakanab'ij,1,0.0125,0.07902410118609204,False
chiqakanaj,1,0.0125,0.07902410118609204,False
chiqakoj,2,0.025,0.13304820237218407,False
chiqakunaj,1,0.0125,0.07902410118609204,False
chiqanab'ij,1,0.0125,0.07902410118609204,False
chiqaq'aluj,1,0.0125,0.07902410118609204,False
chiqaq'ijila',1,0.0125,0.07902410118609204,False
chiqariq,1,0.0125,0.07902410118609204,False
chiqariqo,2,0.025,0.13304820237218407,False
chiqasa',1,0.0125,0.07902410118609204,False
chiqata,1,0.0125,0.07902410118609204,False
chiqataqej,1,0.0125,0.07902410118609204,False
chiqatij,1,0.0125,0.07902410118609204,False
chiqatix,1,0.0125,0.07902410118609204,False
chiqatoq'ob'aj,1,0.0125,0.07902410118609204,False
chiqatz'onoj,2,0.025,0.13304820237218407,False
chiqatzak,1,0.0125,0.07902410118609204,False
chiqatzaq,1,0.0125,0.07902410118609204,False
chiqawach,1,0.0125,0.07902410118609204,False
chiqawinaq,1,0.0125,0.07902410118609204,False
chiqawiq,1,0.0125,0.07902410118609204,False
chiqawiqo,1,0.0125,0.07902410118609204,False
chiqawub'aj,2,0.025,0.13304820237218407,False
chiqaxekeb'a',1,0.0125,0.07902410118609204,False
chiqaxib'ij,1,0.0125,0.07902410118609204,False
chiqaxo'l,2,0.025,0.13304820237218407,False
chiqaya',4,0.05,0.21609640474436814,True
chiqaya'o,2,0.025,0.13304820237218407,False
chiqe,11,0.1375,0.39359326548438395,True
chiqech,3,0.0375,0.17763620978123273,True
chiqelesaj,1,0.0125,0.07902410118609204,False
chiqichoj,1,0.0125,0.07902410118609204,False
chiqij,1,0.0125,0.07902410118609204,False
chiqil,3,0.0375,0.17763620978123273,True
chiqilo,1,0.0125,0.07902410118609204,False
chiqit'it,1,0.0125,0.07902410118609204,False
chiqokib'ej,1,0.0125,0.07902410118609204,False
chiqosos,1,0.0125,0.07902410118609204,False
chiquk'aj,1,0.0125,0.07902410118609204,False
chiraj,3,0.0375,0.17763620978123273,True
chirayin,1,0.0125,0.07902410118609204,False
chire,45,0.5625,0.46691718668869925,True
chirech,20,0.25,0.5,True
chirecha'j,2,0.025,0.13304820237218407,False
